id_properti,luas_tanah,luas_bangunan,kamar_tidur,kamar_mandi,jumlah_lantai,usia_bangunan,jarak_pusat_kota,kondisi_bangunan,tipe_properti,garasi,kota,harga_jual
PROP-0844,600.0,406.0,3,2,1,6.0,14.6,Cukup,Villa,0,Semarang,2624.8
PROP-3873,543.0,272.0,5,4,1,16.0,29.3,Cukup,Villa,1,Bandung,1999.9
PROP-2252,151.0,79.0,3,2,3,38.0,0.8,Baik,Townhouse,1,Bandung,769.4
PROP-0212,183.0,157.0,6,4,1,13.0,15.8,Baik,Townhouse,1,Surabaya,1290.5
PROP-3998,658.0,336.0,3,3,1,20.0,13.8,Cukup,Rumah,1,Semarang,1650.9
PROP-0680,599.0,525.0,3,2,1,12.0,6.0,Baik,Townhouse,1,Bandung,3096.1
PROP-0566,633.0,549.0,4,3,2,14.0,8.4,Buruk,Rumah,0,Jakarta,4694.3
PROP-3291,759.0,495.0,6,4,1,15.0,12.7,Baik,Townhouse,1,Surabaya,3485.8
PROP-4355,440.0,345.0,1,1,3,4.0,29.0,Baik,Rumah,1,Surabaya,1496.3
PROP-0681,290.0,259.0,2,1,1,27.0,3.1,Cukup,Rumah,1,Jakarta,2175.1
PROP-0181,542.0,384.0,3,3,3,40.0,9.6,Buruk,Rumah,0,Jakarta,3066.2
PROP-4280,130.0,89.0,3,3,1,21.0,4.6,Cukup,Rumah,1,Bandung,549.2
PROP-2496,144.0,123.0,3,2,1,38.0,16.7,Baik,Rumah,0,Semarang,370.3
PROP-2317,289.0,161.0,6,4,1,10.0,25.2,Buruk,Rumah,0,Jakarta,1457.5
PROP-4274,628.0,556.0,2,1,3,12.0,14.7,Baik,Villa,1,Semarang,3145.6
PROP-0279,274.0,224.0,2,2,3,15.0,6.1,Cukup,Villa,1,Bandung,1670.7
PROP-3684,525.0,273.0,4,4,1,40.0,11.4,Cukup,Rumah,1,Bandung,1480.3
PROP-4763,266.0,128.0,2,1,1,15.0,26.8,Baik,Rumah,1,Bandung,563.4
PROP-0433,562.0,382.0,3,2,1,24.0,8.0,Baik,Rumah,1,Medan,1531.8
PROP-0290,782.0,502.0,4,4,1,29.0,26.2,Cukup,Rumah,0,Bandung,2472.1
PROP-1028,681.0,598.0,3,3,3,10.0,21.5,Cukup,Villa,0,Semarang,3349.9
PROP-0536,212.0,138.0,2,2,2,8.0,1.0,Baik,Rumah,1,Surabaya,1080.5
PROP-3632,581.0,296.0,4,4,3,32.0,22.2,Baik,Villa,1,Medan,1699.1
PROP-0189,216.0,165.0,1,1,1,7.0,19.7,Baik,Villa,1,Semarang,838.5
PROP-2175,86.0,46.0,3,3,1,3.0,6.4,Cukup,Rumah,0,Medan,326.4
PROP-3916,326.0,246.0,4,3,1,6.0,23.0,Cukup,Rumah,1,Bandung,1086.5
PROP-1863,183.0,108.0,5,4,2,12.0,25.0,Baik,Villa,0,Semarang,693.6
PROP-0271,754.0,370.0,2,1,3,28.0,1.9,Buruk,Villa,1,Semarang,2767.9
PROP-1729,375.0,262.0,3,3,3,34.0,28.8,Buruk,Villa,1,Semarang,1298.9
PROP-4076,574.0,306.0,2,1,3,32.0,2.8,Cukup,Rumah,0,Surabaya,2082.8
PROP-2158,416.0,325.0,2,1,1,7.0,7.8,Baik,Rumah,1,Semarang,1407.0
PROP-3932,298.0,226.0,3,3,2,7.0,11.0,Cukup,Rumah,0,Medan,1109.4
PROP-0112,771.0,452.0,5,4,2,16.0,6.8,Cukup,Rumah,1,Surabaya,3034.6
PROP-2385,780.0,626.0,3,2,1,32.0,28.9,Buruk,Townhouse,1,Bandung,3157.1
PROP-0221,119.0,100.0,4,4,1,34.0,2.2,Cukup,Rumah,1,Jakarta,1050.7
PROP-0628,708.0,395.0,3,2,2,16.0,13.4,Baik,Rumah,1,Semarang,1697.3
PROP-1182,781.0,714.0,4,3,1,24.0,24.8,Cukup,Rumah,1,Semarang,2736.7
PROP-3382,784.0,354.0,4,4,2,30.0,28.8,Cukup,Rumah,1,Bandung,1716.1
PROP-2423,383.0,226.0,3,2,2,8.0,3.9,Cukup,Rumah,1,Bandung,1175.7
PROP-0791,676.0,422.0,4,4,1,20.0,1.6,Cukup,Rumah,1,Surabaya,2551.8
PROP-4276,223.0,200.0,3,2,1,15.0,16.1,Baik,Villa,1,Semarang,1092.8
PROP-0462,449.0,380.0,5,4,2,16.0,10.5,Cukup,Villa,1,Bandung,2769.0
PROP-4403,95.0,87.0,5,4,2,22.0,27.6,Baik,Villa,1,Medan,383.3
PROP-0552,763.0,392.0,3,3,1,18.0,29.0,Buruk,Rumah,1,Semarang,1346.3
PROP-3130,175.0,89.0,3,3,1,18.0,5.2,Baik,Rumah,1,Medan,470.3
PROP-1445,779.0,470.0,1,1,2,18.0,27.1,Cukup,Rumah,1,Jakarta,3382.0
PROP-0199,598.0,353.0,4,3,2,9.0,19.4,Baik,Rumah,1,Surabaya,2197.5
PROP-2590,669.0,541.0,5,4,3,28.0,8.0,Baik,Rumah,1,Jakarta,4390.8
PROP-0403,217.0,,4,4,1,15.0,14.2,Cukup,Townhouse,0,Medan,829.4
PROP-3960,771.0,638.0,4,4,1,21.0,7.1,Baik,Villa,1,Jakarta,7822.8
PROP-4190,568.0,394.0,4,3,2,28.0,13.8,Baik,Rumah,1,Jakarta,3040.8
PROP-4764,622.0,299.0,3,3,1,5.0,29.3,Baik,Rumah,1,Bandung,1519.2
PROP-2096,721.0,356.0,3,2,3,18.0,29.1,Baik,Rumah,1,Semarang,1545.8
PROP-2901,60.0,48.0,3,3,1,38.0,16.1,Baik,Rumah,1,Surabaya,816.2
PROP-4463,277.0,221.0,3,2,2,11.0,0.5,Cukup,Villa,1,Surabaya,1881.1
PROP-0651,300.0,176.0,3,2,2,4.0,22.2,Baik,Rumah,1,Semarang,787.6
PROP-0709,389.0,330.0,3,3,3,10.0,14.6,Buruk,Villa,0,Semarang,
PROP-1481,612.0,466.0,3,3,2,0.0,4.1,Baik,Rumah,1,Bandung,2792.5
PROP-4415,383.0,185.0,3,3,2,13.0,2.4,Cukup,Villa,1,Bandung,2108.6
PROP-3066,353.0,224.0,2,2,1,31.0,19.8,Baik,Rumah,1,Surabaya,1038.4
PROP-2396,570.0,353.0,2,2,3,21.0,9.7,Cukup,Villa,1,Medan,2577.8
PROP-1770,759.0,668.0,3,3,1,,26.8,Cukup,Rumah,0,Medan,2275.9
PROP-0315,423.0,236.0,4,3,1,34.0,23.1,Cukup,Rumah,0,Surabaya,1171.7
PROP-3762,147.0,126.0,5,4,3,27.0,,Cukup,Rumah,0,Medan,466.5
PROP-4910,150.0,135.0,1,1,1,17.0,11.4,Baik,Rumah,1,Medan,471.3
PROP-0114,73.0,40.0,1,1,2,20.0,15.8,Baik,Villa,1,Jakarta,403.5
PROP-0961,545.0,476.0,4,3,1,9.0,24.7,Baik,Villa,1,Surabaya,3427.3
PROP-2911,418.0,198.0,1,1,3,22.0,26.0,Baik,Townhouse,1,Surabaya,1164.1
PROP-3406,332.0,255.0,5,4,2,6.0,29.0,Baik,Rumah,0,Bandung,1232.7
PROP-1624,359.0,213.0,4,4,1,7.0,4.7,Baik,Villa,1,Jakarta,3006.5
PROP-3323,457.0,403.0,6,4,1,24.0,19.3,Baik,Rumah,0,Semarang,1420.0
PROP-5000,532.0,328.0,3,2,1,2.0,15.7,Baik,Rumah,1,Jakarta,3206.3
PROP-1819,424.0,290.0,3,3,1,31.0,4.3,Buruk,Rumah,1,Bandung,1531.9
PROP-3195,169.0,140.0,4,4,3,7.0,19.6,Baik,Rumah,0,Jakarta,1258.1
PROP-3008,178.0,158.0,6,4,1,22.0,16.1,,Rumah,1,Jakarta,1435.3
PROP-3415,85.0,44.0,3,2,2,29.0,10.3,Baik,Villa,1,Surabaya,521.8
PROP-4529,361.0,279.0,3,3,1,8.0,18.8,Cukup,Townhouse,1,Surabaya,1782.2
PROP-1898,503.0,229.0,3,2,2,8.0,19.1,Buruk,Rumah,1,Jakarta,2501.0
PROP-1919,793.0,679.0,4,3,1,36.0,2.9,Cukup,Rumah,1,Surabaya,3296.3
PROP-1271,497.0,386.0,3,2,2,20.0,27.5,Cukup,Rumah,0,Surabaya,1728.9
PROP-4177,382.0,291.0,4,3,2,15.0,6.4,Baik,Villa,0,Semarang,1943.0
PROP-4963,509.0,310.0,5,4,2,38.0,19.9,Buruk,Rumah,1,,2540.8
PROP-4884,378.0,301.0,4,4,1,0.0,5.2,Cukup,Villa,1,Surabaya,2420.1
PROP-4095,323.0,269.0,3,3,2,5.0,8.2,Cukup,Rumah,1,Bandung,1340.2
PROP-3160,625.0,430.0,3,3,1,3.0,23.0,Baik,Villa,1,Surabaya,3894.0
PROP-1814,751.0,373.0,3,3,2,11.0,16.8,Baik,Rumah,1,Surabaya,2444.3
PROP-2427,381.0,202.0,2,2,1,4.0,20.9,Baik,Townhouse,1,Jakarta,2056.8
PROP-3951,360.0,291.0,2,2,3,35.0,12.7,Cukup,Villa,1,Medan,1633.8
PROP-4429,168.0,91.0,6,4,1,0.0,11.7,Baik,Townhouse,1,Jakarta,1623.8
PROP-2143,688.0,435.0,2,1,1,23.0,10.0,Baik,Villa,1,Surabaya,3201.4
PROP-1627,319.0,218.0,3,2,1,32.0,28.8,Baik,Rumah,1,Jakarta,1395.2
PROP-0790,536.0,453.0,4,4,1,33.0,17.8,Buruk,Rumah,1,Bandung,1963.7
PROP-3787,216.0,155.0,2,2,3,27.0,6.6,Buruk,Townhouse,1,Jakarta,1613.7
PROP-1865,446.0,260.0,4,4,3,35.0,6.7,Baik,Villa,1,Medan,1870.4
PROP-2866,282.0,207.0,4,3,2,20.0,9.0,Baik,Rumah,1,Surabaya,1442.8
PROP-0872,489.0,336.0,3,2,2,2.0,14.4,Baik,Rumah,0,Bandung,1457.0
PROP-3272,591.0,423.0,3,3,2,38.0,5.3,Baik,Villa,0,Surabaya,3519.4
PROP-3834,148.0,131.0,3,3,1,0.0,25.7,Baik,Rumah,1,Semarang,478.2
PROP-0074,179.0,164.0,3,2,1,20.0,16.6,Baik,Rumah,0,Jakarta,1078.8
PROP-1753,522.0,448.0,5,4,1,35.0,0.8,Buruk,Villa,1,Surabaya,3620.2
PROP-1422,664.0,500.0,3,2,2,31.0,9.1,Baik,Rumah,1,Surabaya,2360.0
PROP-4222,643.0,415.0,4,4,2,23.0,1.9,Cukup,Townhouse,1,Semarang,2366.6
PROP-4694,89.0,46.0,3,2,1,34.0,12.2,Baik,Rumah,1,Surabaya,272.3
PROP-4370,486.0,405.0,2,1,2,1.0,5.6,Buruk,Rumah,0,Bandung,2121.0
PROP-4576,264.0,127.0,3,2,1,27.0,1.6,Baik,Rumah,1,Jakarta,1542.9
PROP-3810,449.0,362.0,4,3,1,33.0,15.2,Cukup,Rumah,1,Semarang,1614.8
PROP-2245,414.0,259.0,2,1,2,37.0,25.5,Baik,Townhouse,1,Medan,1041.6
PROP-3048,785.0,414.0,4,4,1,23.0,25.9,Cukup,Villa,1,Semarang,2367.0
PROP-2446,352.0,311.0,2,1,2,7.0,4.6,Cukup,Rumah,1,Jakarta,2615.2
PROP-0495,258.0,137.0,3,2,1,34.0,24.8,Cukup,Townhouse,1,Jakarta,1051.0
PROP-3131,336.0,241.0,1,1,3,25.0,4.6,Cukup,Rumah,0,Surabaya,1211.4
PROP-4322,659.0,515.0,4,3,2,33.0,2.0,Buruk,Townhouse,1,Jakarta,4743.7
PROP-4398,404.0,242.0,3,3,2,35.0,0.6,Baik,Rumah,1,Jakarta,2609.6
PROP-1165,300.0,160.0,3,3,1,37.0,27.8,Baik,Rumah,0,Jakarta,1106.3
PROP-3735,151.0,91.0,4,4,2,24.0,11.4,Baik,Townhouse,1,Bandung,696.6
PROP-1731,357.0,243.0,4,3,2,8.0,7.5,Buruk,Villa,0,Jakarta,3308.0
PROP-4813,120.0,66.0,3,2,2,33.0,22.4,Baik,Rumah,1,Medan,193.0
PROP-2403,496.0,239.0,3,2,1,0.0,26.6,Baik,Townhouse,0,Jakarta,2508.7
PROP-3404,439.0,330.0,3,3,1,25.0,11.5,Cukup,Villa,1,Bandung,2148.2
PROP-0619,650.0,541.0,4,3,3,38.0,1.7,Cukup,Rumah,1,Medan,2285.6
PROP-1698,416.0,291.0,4,3,2,23.0,10.8,Baik,Rumah,1,Jakarta,2945.4
PROP-3594,68.0,40.0,5,4,1,38.0,10.6,Baik,Rumah,0,Medan,235.6
PROP-1958,453.0,309.0,3,2,3,26.0,4.5,Cukup,Rumah,0,Surabaya,1804.7
PROP-1222,257.0,233.0,3,2,3,7.0,21.9,Baik,Villa,1,Medan,1215.6
PROP-2074,285.0,178.0,3,3,1,8.0,8.1,Buruk,Villa,0,Surabaya,1643.2
PROP-3411,230.0,128.0,4,4,2,30.0,28.5,Buruk,Townhouse,1,Jakarta,1015.4
PROP-0870,697.0,535.0,3,3,1,8.0,22.9,Cukup,Rumah,1,Surabaya,3009.1
PROP-2719,301.0,265.0,6,4,3,12.0,21.5,,Townhouse,1,Semarang,1336.7
PROP-1043,800.0,387.0,4,3,3,2.0,12.7,Buruk,Villa,1,Jakarta,6738.9
PROP-1362,150.0,100.0,6,4,1,0.0,27.1,Cukup,Villa,0,Jakarta,1100.4
PROP-0357,465.0,399.0,3,2,2,10.0,29.1,Baik,Rumah,1,Bandung,1636.3
PROP-1163,64.0,44.0,2,1,2,1.0,25.2,Baik,Townhouse,0,Medan,150.0
PROP-2766,142.0,115.0,3,3,2,36.0,12.7,Baik,Rumah,1,Semarang,438.7
PROP-3253,564.0,501.0,3,2,2,,17.5,Cukup,Rumah,1,Jakarta,3639.4
PROP-1439,258.0,169.0,4,4,1,24.0,4.1,Cukup,Rumah,1,Medan,889.4
PROP-3604,222.0,127.0,3,2,1,23.0,18.7,Baik,Villa,0,Semarang,750.1
PROP-4941,369.0,203.0,3,3,1,9.0,11.8,Baik,Rumah,1,Bandung,1045.2
PROP-4594,338.0,287.0,3,2,1,27.0,18.6,Baik,Rumah,1,Medan,918.5
PROP-3640,447.0,284.0,6,4,1,32.0,24.1,Baik,Rumah,1,Surabaya,1540.5
PROP-1254,691.0,379.0,5,4,2,,7.9,Baik,Rumah,0,Semarang,2045.3
PROP-3366,270.0,190.0,4,3,3,16.0,26.2,Baik,Rumah,0,Jakarta,1495.6
PROP-0333,570.0,308.0,3,2,1,38.0,22.0,Baik,Townhouse,1,Surabaya,1682.9
PROP-3695,257.0,198.0,4,4,1,19.0,12.5,Baik,Villa,1,Bandung,1532.3
PROP-3569,623.0,419.0,3,3,1,16.0,13.1,Baik,Rumah,0,Jakarta,3579.9
PROP-2729,349.0,239.0,3,3,1,12.0,26.7,Baik,Villa,1,Surabaya,1817.7
PROP-3668,672.0,610.0,3,2,1,23.0,3.3,Cukup,Rumah,1,Medan,2181.5
PROP-1631,624.0,413.0,4,3,3,10.0,25.1,Buruk,Townhouse,1,Bandung,2031.0
PROP-1117,398.0,338.0,3,2,1,4.0,14.0,Cukup,Rumah,1,Jakarta,2423.3
PROP-1850,240.0,183.0,3,3,1,2.0,27.0,Baik,Rumah,1,Bandung,858.5
PROP-3555,180.0,155.0,2,2,2,36.0,23.3,Baik,Rumah,1,Jakarta,930.2
PROP-3154,191.0,156.0,4,4,3,36.0,7.8,Cukup,Rumah,1,Jakarta,1298.4
PROP-3266,305.0,221.0,4,3,1,4.0,1.5,Baik,Rumah,0,Jakarta,2017.7
PROP-1666,248.0,202.0,4,4,2,25.0,23.4,Buruk,Townhouse,1,Bandung,979.9
PROP-0446,413.0,208.0,3,2,1,38.0,26.5,Baik,Townhouse,0,Semarang,921.6
PROP-2246,332.0,221.0,4,3,2,9.0,19.0,Cukup,Villa,1,Bandung,1640.4
PROP-0453,706.0,350.0,4,4,1,32.0,10.5,Baik,Rumah,1,Medan,2037.8
PROP-1552,275.0,151.0,3,3,1,0.0,24.1,Buruk,Townhouse,1,Surabaya,921.8
PROP-4435,611.0,533.0,3,3,2,38.0,16.5,Baik,Villa,0,Jakarta,6550.8
PROP-2955,710.0,498.0,3,2,2,12.0,22.0,Cukup,Rumah,1,Jakarta,3677.1
PROP-0015,278.0,154.0,3,3,2,18.0,12.8,Cukup,Villa,1,Semarang,1022.1
PROP-3629,386.0,268.0,3,3,2,34.0,22.4,Baik,Townhouse,1,Jakarta,2650.0
PROP-0946,239.0,191.0,4,4,1,39.0,7.3,Baik,Rumah,1,Surabaya,1219.3
PROP-0248,609.0,283.0,3,2,2,23.0,18.5,Baik,Townhouse,1,Surabaya,2230.4
PROP-4698,382.0,214.0,5,4,1,9.0,27.9,Baik,Townhouse,1,Jakarta,2310.0
PROP-0361,110.0,65.0,3,2,1,,28.3,Cukup,Rumah,0,Jakarta,150.0
PROP-4657,160.0,129.0,3,3,1,16.0,26.7,Buruk,Rumah,1,Jakarta,697.3
PROP-1615,,320.0,2,1,2,34.0,12.6,Cukup,Rumah,1,Medan,1242.0
PROP-2304,533.0,254.0,4,4,2,8.0,16.1,Baik,Townhouse,0,Surabaya,1925.2
PROP-4142,634.0,421.0,2,2,2,2.0,19.5,Cukup,Townhouse,1,Semarang,2245.8
PROP-3169,384.0,270.0,2,1,3,17.0,4.0,Baik,Rumah,1,Surabaya,1612.9
PROP-2479,451.0,277.0,5,4,1,25.0,21.3,Baik,Townhouse,0,Jakarta,2471.5
PROP-4215,797.0,525.0,5,4,2,31.0,20.9,Buruk,Rumah,1,Jakarta,4485.0
PROP-4181,255.0,155.0,3,2,2,32.0,,Baik,Townhouse,0,Surabaya,
PROP-4885,73.0,66.0,1,1,1,5.0,12.4,Baik,Rumah,1,Bandung,298.8
PROP-3164,335.0,210.0,3,3,1,19.0,3.4,Buruk,Townhouse,1,Surabaya,1473.4
PROP-0491,439.0,340.0,5,4,1,25.0,25.6,Baik,Villa,0,Jakarta,3649.5
PROP-0863,219.0,114.0,3,3,2,36.0,7.5,Buruk,Rumah,1,Medan,517.5
PROP-1741,771.0,495.0,6,4,2,0.0,6.3,Baik,Rumah,1,Jakarta,4947.5
PROP-4100,290.0,218.0,3,3,1,27.0,25.9,Cukup,Villa,0,Semarang,955.4
PROP-4386,291.0,166.0,2,1,2,40.0,15.3,Buruk,Villa,1,Jakarta,1844.6
PROP-2448,136.0,116.0,3,3,1,13.0,4.6,Buruk,Rumah,0,Jakarta,927.2
PROP-4231,638.0,290.0,3,3,3,6.0,21.3,Cukup,Rumah,1,Jakarta,2658.5
PROP-0507,579.0,297.0,3,2,2,10.0,17.5,Cukup,Townhouse,1,Bandung,1914.1
PROP-2678,664.0,315.0,2,2,2,31.0,4.7,Baik,Villa,0,Medan,2161.5
PROP-2996,117.0,64.0,2,2,2,21.0,24.4,Buruk,Rumah,0,Surabaya,150.0
PROP-1943,336.0,292.0,3,3,2,18.0,19.3,Baik,Rumah,1,Jakarta,2246.0
PROP-1223,115.0,100.0,5,4,1,7.0,29.4,Cukup,Townhouse,0,Medan,294.1
PROP-1114,547.0,435.0,2,2,2,32.0,20.3,Baik,Townhouse,1,Semarang,
PROP-1906,689.0,572.0,1,1,3,9.0,3.5,Cukup,Rumah,1,Surabaya,2827.0
PROP-3424,630.0,490.0,4,3,2,,5.8,Baik,Rumah,0,Medan,1862.6
PROP-1878,605.0,383.0,5,4,3,3.0,15.8,Cukup,Rumah,1,Jakarta,3726.2
PROP-4673,303.0,175.0,3,3,3,1.0,19.1,Baik,Rumah,1,Jakarta,1987.3
PROP-0434,131.0,80.0,3,2,3,21.0,22.3,Cukup,Townhouse,1,Medan,303.0
PROP-2365,134.0,73.0,2,1,1,8.0,15.5,Cukup,Rumah,0,Bandung,288.7
PROP-3155,594.0,441.0,3,3,2,9.0,7.8,Cukup,Rumah,1,Surabaya,2479.7
PROP-2836,735.0,398.0,3,2,1,26.0,7.4,Baik,Rumah,1,Semarang,2049.7
PROP-2093,400.0,363.0,2,2,1,7.0,9.2,Baik,Villa,0,Medan,2093.7
PROP-3011,103.0,80.0,6,4,1,37.0,17.9,Buruk,Rumah,1,Jakarta,521.6
PROP-3163,135.0,69.0,1,1,1,17.0,2.4,Baik,Townhouse,1,Jakarta,943.7
PROP-2946,553.0,508.0,4,4,3,19.0,16.9,Buruk,Villa,1,Medan,2772.0
PROP-3917,119.0,53.0,2,2,2,31.0,19.4,Baik,Villa,1,Bandung,320.9
PROP-2917,576.0,349.0,3,2,2,3.0,24.2,Cukup,Rumah,1,Semarang,1653.5
PROP-1103,209.0,108.0,5,4,1,5.0,2.8,Cukup,Villa,1,Medan,1167.0
PROP-1449,784.0,617.0,3,2,3,2.0,12.8,Buruk,Rumah,1,Bandung,3061.3
PROP-1721,646.0,380.0,5,4,2,22.0,19.2,Baik,Villa,0,Semarang,2248.2
PROP-4519,,412.0,2,2,1,30.0,1.9,Cukup,Villa,1,Jakarta,5007.0
PROP-3843,327.0,159.0,3,3,1,33.0,29.1,Buruk,Rumah,1,Bandung,632.0
PROP-0157,156.0,93.0,4,3,1,12.0,8.0,Baik,Rumah,1,Semarang,502.0
PROP-2979,,61.0,1,1,3,32.0,20.3,Buruk,Villa,1,Jakarta,
PROP-1774,,306.0,2,1,2,4.0,2.3,Cukup,Rumah,1,Surabaya,2239.8
PROP-0616,712.0,521.0,1,1,1,33.0,7.1,Buruk,Villa,0,Medan,3119.0
PROP-0644,112.0,77.0,3,2,1,25.0,7.0,Cukup,Rumah,0,Bandung,373.2
PROP-1936,747.0,457.0,3,3,1,1.0,7.8,Cukup,Rumah,1,Surabaya,2841.7
PROP-4278,71.0,42.0,3,3,1,7.0,27.9,Cukup,Rumah,1,Surabaya,150.0
PROP-1069,630.0,521.0,3,3,2,36.0,1.9,Cukup,Rumah,1,Jakarta,3957.4
PROP-4455,361.0,329.0,4,3,1,38.0,3.9,Cukup,Rumah,1,Surabaya,1505.0
PROP-4155,786.0,436.0,3,3,1,39.0,2.8,Cukup,Townhouse,1,Bandung,2663.5
PROP-4240,445.0,286.0,3,3,2,2.0,26.0,Baik,Townhouse,1,Medan,1488.2
PROP-4869,417.0,378.0,4,3,3,39.0,29.8,Baik,Villa,1,Jakarta,3340.5
PROP-0331,144.0,69.0,4,3,2,19.0,15.9,Cukup,Rumah,1,Bandung,423.4
PROP-2058,597.0,457.0,4,3,1,24.0,3.1,Cukup,Rumah,0,Surabaya,2766.7
PROP-2647,131.0,79.0,4,4,2,18.0,8.9,Cukup,Rumah,0,Bandung,525.9
PROP-2192,618.0,452.0,3,2,1,27.0,1.4,Baik,Townhouse,0,Medan,2018.6
PROP-0623,201.0,140.0,6,4,2,36.0,14.0,Cukup,Villa,0,Bandung,908.9
PROP-1596,434.0,238.0,2,2,3,40.0,13.0,Baik,Rumah,1,Bandung,1301.1
PROP-2916,704.0,539.0,5,4,2,7.0,16.4,Cukup,Townhouse,1,Medan,2459.8
PROP-4822,103.0,52.0,2,2,2,24.0,8.4,Cukup,Villa,1,Medan,418.2
PROP-3899,60.0,40.0,3,2,1,29.0,5.9,Baik,Rumah,1,Bandung,
PROP-1920,587.0,353.0,3,2,3,33.0,11.6,Cukup,Villa,0,Bandung,2816.5
PROP-4174,98.0,50.0,6,4,2,40.0,28.5,Baik,Townhouse,1,Surabaya,227.9
PROP-4478,336.0,279.0,3,2,1,2.0,15.0,Cukup,Rumah,1,Jakarta,2240.2
PROP-0756,124.0,87.0,4,3,1,16.0,16.2,Baik,Rumah,1,Semarang,480.4
PROP-0519,564.0,443.0,3,2,1,36.0,2.4,Baik,Rumah,1,Bandung,1922.2
PROP-3804,473.0,217.0,3,2,3,8.0,6.2,Buruk,Townhouse,1,Surabaya,1841.1
PROP-0033,604.0,486.0,3,3,1,25.0,1.2,Buruk,Rumah,0,Surabaya,2458.0
PROP-2938,579.0,296.0,4,4,2,13.0,9.4,Baik,Rumah,0,Bandung,1849.6
PROP-1158,684.0,563.0,4,3,2,4.0,2.9,Cukup,Rumah,0,Bandung,2744.4
PROP-0745,783.0,528.0,2,2,3,1.0,14.5,Buruk,Rumah,1,Jakarta,4039.2
PROP-1498,280.0,170.0,5,4,2,8.0,20.9,Baik,Rumah,0,Surabaya,1174.6
PROP-3460,227.0,124.0,4,3,3,34.0,12.4,Cukup,Villa,0,Bandung,967.5
PROP-3756,169.0,128.0,3,2,3,4.0,12.7,Baik,Rumah,1,Semarang,759.1
PROP-2592,215.0,125.0,3,2,1,7.0,21.7,Baik,Rumah,1,Jakarta,898.8
PROP-0784,643.0,385.0,4,4,1,1.0,26.4,Baik,Townhouse,1,Semarang,1582.6
PROP-3494,471.0,292.0,3,3,3,26.0,9.7,Baik,Rumah,1,Semarang,1560.8
PROP-2950,758.0,362.0,3,3,1,2.0,21.6,Baik,Villa,0,Semarang,2273.7
PROP-0230,338.0,257.0,3,2,2,14.0,6.9,Baik,Rumah,0,Surabaya,1265.8
PROP-0858,438.0,296.0,4,4,3,20.0,9.5,Baik,Villa,0,Medan,1918.4
PROP-2267,464.0,353.0,2,1,2,29.0,28.7,Baik,Villa,1,Jakarta,3087.6
PROP-4275,382.0,258.0,3,2,1,18.0,3.4,Baik,Rumah,0,Bandung,1331.7
PROP-0409,512.0,309.0,6,4,2,13.0,23.6,Baik,Villa,1,Medan,2089.6
PROP-0171,658.0,,4,4,1,24.0,6.7,Baik,Rumah,0,Jakarta,4169.1
PROP-0541,507.0,316.0,3,2,2,7.0,12.2,Baik,Rumah,1,Jakarta,2687.1
PROP-2211,665.0,335.0,4,3,1,34.0,24.0,Baik,Rumah,1,Bandung,1878.3
PROP-2305,554.0,368.0,3,3,2,34.0,23.3,Buruk,Rumah,1,Surabaya,1857.4
PROP-2568,229.0,205.0,4,3,3,27.0,27.9,Baik,Villa,1,Surabaya,1209.7
PROP-0614,725.0,430.0,4,3,2,6.0,21.8,Baik,Townhouse,1,Surabaya,2733.9
PROP-2102,661.0,531.0,2,2,1,32.0,13.5,Baik,Townhouse,1,Bandung,3001.0
PROP-1809,316.0,273.0,2,2,3,33.0,23.1,Baik,Rumah,0,Semarang,985.1
PROP-3439,394.0,300.0,3,3,1,10.0,15.6,Baik,Rumah,0,Surabaya,1521.0
PROP-1162,519.0,251.0,5,4,1,12.0,18.8,Baik,Rumah,1,Medan,1178.9
PROP-4226,706.0,441.0,4,4,1,20.0,21.7,Buruk,Townhouse,0,Bandung,2228.9
PROP-3120,751.0,621.0,5,4,2,18.0,25.6,Cukup,Rumah,1,Bandung,2767.9
PROP-3653,248.0,220.0,3,3,3,28.0,16.2,Baik,Villa,0,Jakarta,2381.6
PROP-1611,459.0,418.0,3,3,3,35.0,27.4,Baik,Rumah,0,Surabaya,1830.7
PROP-1933,325.0,248.0,6,4,1,36.0,19.6,Cukup,Rumah,1,Semarang,983.6
PROP-3028,341.0,195.0,3,2,1,6.0,28.6,Baik,Rumah,1,Jakarta,1595.1
PROP-0565,560.0,312.0,4,4,1,,15.1,Baik,Rumah,1,Jakarta,3003.4
PROP-3572,378.0,305.0,2,2,1,39.0,29.3,Buruk,Rumah,1,Medan,919.7
PROP-4248,539.0,481.0,2,2,2,27.0,15.8,Cukup,Villa,1,Bandung,3280.7
PROP-2389,686.0,477.0,4,4,1,11.0,21.7,Baik,Rumah,1,Bandung,2788.6
PROP-1472,264.0,192.0,4,4,2,0.0,6.3,Buruk,Villa,0,Bandung,1689.3
PROP-2631,342.0,220.0,3,2,3,7.0,19.1,Baik,Rumah,1,Medan,1042.1
PROP-1836,600.0,274.0,4,3,1,25.0,16.1,Cukup,Rumah,1,Jakarta,2875.9
PROP-4929,293.0,159.0,4,4,1,38.0,17.3,Cukup,Townhouse,1,Bandung,844.8
PROP-3476,753.0,457.0,1,1,1,10.0,12.0,Cukup,Townhouse,1,Surabaya,2542.8
PROP-1534,210.0,184.0,4,4,1,2.0,4.6,Cukup,Villa,0,Bandung,1396.8
